image_index,sample_group,filename,label,nepali_label,foreground_pixels,foreground_ratio,bbox_width,bbox_height,aspect_ratio,bbox_density,centroid_x,centroid_y,contour_area,perimeter,solidity,compactness,orientation,eccentricity,number_of_holes,horizontal_symmetry,vertical_symmetry,horizontal_transition_rate,vertical_transition_rate
267,26,group_026_digit_7_index_0267.png,7,७,103,0.13137755102040816,20,13,1.5384615384615385,0.39615384615384613,0.5461165048543689,0.4719140083217753,73.5,77.35533821582794,0.3951612903225806,0.15435355076813026,-0.1423048763511952,0.8083913818720768,1,0.8852040816326531,0.8341836734693877,0.06349206349206349,0.07671957671957672
268,26,group_026_digit_8_index_0268.png,8,८,136,0.17346938775510204,20,15,1.3333333333333333,0.4533333333333333,0.4540441176470588,0.43539915966386555,93.5,94.18376553058624,0.4230769230769231,0.13245531054977547,0.3099117246265014,0.5011809406617727,0,0.8877551020408163,0.8316326530612245,0.05555555555555555,0.09523809523809523
269,26,group_026_digit_9_index_0269.png,9,९,168,0.21428571428571427,18,20,0.9,0.4666666666666667,0.5361394557823129,0.4608843537414966,134.5,95.01219248771667,0.51434034416826,0.18722915123151,1.5383080501537196,0.6833544491391511,2,0.7908163265306123,0.7908163265306123,0.06613756613756613,0.10846560846560846
270,27,group_027_digit_0_index_0270.png,0,०,173,0.22066326530612246,20,17,1.1764705882352942,0.5088235294117647,0.4655243600330306,0.4603633360858795,241.5,58.870057106018066,0.971830985915493,0.8756651884333579,-0.12450239570822438,0.46076702734269676,1,0.9260204081632653,0.9209183673469388,0.07142857142857142,0.08465608465608465
271,27,group_027_digit_1_index_0271.png,1,१,103,0.13137755102040816,12,20,0.6,0.42916666666666664,0.5256588072122053,0.39909847434119283,97.0,56.62741661071777,0.6903914590747331,0.38012645883445906,1.1271519349279797,0.8425078298704728,1,0.9158163265306123,0.8341836734693877,0.06878306878306878,0.05291005291005291
272,27,group_027_digit_2_index_0272.png,2,२,112,0.14285714285714285,14,20,0.7,0.4,0.5051020408163265,0.4897959183673469,76.0,79.94112491607666,0.37438423645320196,0.1494455355661947,-1.5177816395160846,0.8340737345836465,0,0.8826530612244898,0.8214285714285714,0.06084656084656084,0.06878306878306878
273,27,group_027_digit_3_index_0273.png,3,३,130,0.16581632653061223,15,20,0.75,0.43333333333333335,0.4928571428571429,0.48131868131868133,88.5,93.01219260692596,0.4059633027522936,0.1285503816054728,1.3671541627510688,0.8132449513241801,0,0.8673469387755102,0.7908163265306123,0.06349206349206349,0.0873015873015873
274,27,group_027_digit_4_index_0274.png,4,४,156,0.1989795918367347,18,20,0.9,0.43333333333333335,0.4608516483516483,0.4734432234432235,124.0,88.91168749332428,0.5020242914979757,0.19711235341428807,-1.2902248322843477,0.5663776718048165,1,0.826530612244898,0.7091836734693877,0.08994708994708994,0.07407407407407407
275,27,group_027_digit_5_index_0275.png,5,५,144,0.1836734693877551,17,20,0.85,0.4235294117647059,0.42336309523809523,0.5064484126984127,107.5,92.5269113779068,0.4352226720647773,0.1577909887831608,-1.4658429780143905,0.7258254977311012,1,0.7806122448979592,0.8673469387755102,0.07671957671957672,0.082010582010582
276,27,group_027_digit_6_index_0276.png,6,६,100,0.12755102040816327,12,20,0.6,0.4166666666666667,0.4825,0.47428571428571425,79.5,61.35533833503723,0.5658362989323843,0.26538250066326186,1.2529566854469358,0.8780991131591929,1,0.8979591836734694,0.8214285714285714,0.06084656084656084,0.06084656084656084
277,27,group_027_digit_7_index_0277.png,7,७,110,0.14030612244897958,20,12,1.6666666666666667,0.4583333333333333,0.4915584415584416,0.5032467532467533,75.5,74.87005710601807,0.4037433155080214,0.16925460238611126,-0.028603757308523915,0.8518214753340436,0,0.9132653061224489,0.9336734693877551,0.0582010582010582,0.06084656084656084
278,27,group_027_digit_8_index_0278.png,8,८,164,0.20918367346938777,20,16,1.25,0.5125,0.45317944250871084,0.443815331010453,124.5,86.52691125869751,0.5010060362173038,0.20896656960275908,0.9204274930725185,0.3561420842062224,0,0.8622448979591837,0.9081632653061225,0.05026455026455026,0.0873015873015873
279,27,group_027_digit_9_index_0279.png,9,९,131,0.16709183673469388,15,20,0.75,0.43666666666666665,0.46946564885496184,0.4378407851690294,108.0,81.94112479686737,0.5242718446601942,0.20212953512364304,-1.3161331552647872,0.8302366348201025,1,0.8443877551020408,0.8086734693877551,0.06349206349206349,0.09259259259259259
280,28,group_028_digit_0_index_0280.png,0,०,120,0.15306122448979592,18,20,0.9,0.3333333333333333,0.4955357142857143,0.47767857142857145,255.5,60.87005698680878,0.9641509433962264,0.8665494517155052,-1.382027287683852,0.4611723822368298,1,0.9540816326530612,0.9540816326530612,0.09523809523809523,0.07936507936507936
281,28,group_028_digit_1_index_0281.png,1,१,73,0.09311224489795919,8,20,0.4,0.45625,0.5034246575342466,0.42661448140900193,61.0,48.14213526248932,0.6815642458100558,0.3307417359360548,1.4383711674649076,0.943675662398087,1,0.9005102040816326,0.9158163265306123,0.06349206349206349,0.03439153439153439
282,28,group_028_digit_2_index_0282.png,2,२,89,0.11352040816326531,10,20,0.5,0.445,0.47070626003210275,0.44863563402889245,64.5,67.35533833503723,0.4867924528301887,0.17865926157844925,1.4960769871549433,0.912252760034613,1,0.875,0.8903061224489796,0.07407407407407407,0.05291005291005291
283,28,group_028_digit_3_index_0283.png,3,३,82,0.10459183673469388,11,20,0.55,0.37272727272727274,0.4912891986062718,0.5304878048780488,49.0,79.25483298301697,0.3234323432343234,0.09802896872657713,-1.42306907679368,0.9036590098666577,1,0.8826530612244898,0.8775510204081632,0.07142857142857142,0.06878306878306878
284,28,group_028_digit_4_index_0284.png,4,४,82,0.10459183673469388,12,20,0.6,0.3416666666666667,0.4634146341463415,0.5135017421602788,76.0,59.94112455844879,0.5205479452054794,0.265811449243783,-1.3116865394143749,0.9032990163691433,1,0.8418367346938775,0.8979591836734694,0.07671957671957672,0.05291005291005291
285,28,group_028_digit_5_index_0285.png,5,५,86,0.1096938775510204,10,20,0.5,0.43,0.5037375415282391,0.5116279069767442,58.0,74.28427076339722,0.4084507042253521,0.13208214978930344,-1.3777252109850162,0.8977664055700583,1,0.8826530612244898,0.8520408163265306,0.07936507936507936,0.05555555555555555
286,28,group_028_digit_6_index_0286.png,6,६,99,0.12627551020408162,12,20,0.6,0.4125,0.46825396825396826,0.4588744588744588,59.5,89.8406194448471,0.35735735735735735,0.09263633281711187,1.4456397368393292,0.8147722206416557,0,0.875,0.8392857142857143,0.06878306878306878,0.07936507936507936
287,28,group_028_digit_7_index_0287.png,7,७,106,0.13520408163265307,20,18,1.1111111111111112,0.29444444444444445,0.46563342318059303,0.5764824797843665,80.0,76.76955199241638,0.3755868544600939,0.17057753675935822,0.40529260030835623,0.832305631443442,1,0.8622448979591837,0.7857142857142857,0.07936507936507936,0.06613756613756613
288,28,group_028_digit_8_index_0288.png,8,८,121,0.15433673469387754,16,20,0.8,0.378125,0.461629279811098,0.44539551357733176,82.5,83.69848430156708,0.35106382978723405,0.14798872405365407,1.484857392432001,0.8251559939443501,0,0.8392857142857143,0.8801020408163265,0.0582010582010582,0.07407407407407407
289,28,group_028_digit_9_index_0289.png,9,९,78,0.09948979591836735,12,20,0.6,0.325,0.5206043956043956,0.4917582417582418,50.0,63.94112479686737,0.36496350364963503,0.1536806981820091,-1.3751430322290745,0.9386027991912221,0,0.8775510204081632,0.8724489795918368,0.0582010582010582,0.05026455026455026
290,29,group_029_digit_0_index_0290.png,0,०,176,0.22448979591836735,18,20,0.9,0.4888888888888889,0.476663961038961,0.49391233766233766,242.5,59.69848418235779,0.97,0.8550568665733121,-1.0357549629578389,0.4724086847504146,1,0.8979591836734694,0.8928571428571429,0.0873015873015873,0.07407407407407407
291,29,group_029_digit_1_index_0291.png,1,१,172,0.2193877551020408,18,20,0.9,0.4777777777777778,0.501453488372093,0.4449750830564784,186.0,60.28427064418793,0.8454545454545455,0.6431537206802942,1.0839097857976328,0.4865513913268282,1,0.8826530612244898,0.8418367346938775,0.07142857142857142,0.06878306878306878
292,29,group_029_digit_2_index_0292.png,2,२,188,0.23979591836734693,19,20,0.95,0.49473684210526314,0.5210866261398176,0.4836626139817629,172.0,74.76955199241638,0.7006109979633401,0.3866239504655502,-1.0336674364999476,0.747009701799818,1,0.7040816326530612,0.8010204081632653,0.06613756613756613,0.08465608465608465
293,29,group_029_digit_3_index_0293.png,3,३,159,0.20280612244897958,16,20,0.8,0.496875,0.5121293800539084,0.5051662174303684,115.5,98.66904628276825,0.48125,0.14908363984909997,-1.2928152051631483,0.8112735106872677,0,0.8239795918367347,0.875,0.06878306878306878,0.09259259259259259
294,29,group_029_digit_4_index_0294.png,4,४,145,0.18494897959183673,20,19,1.0526315789473684,0.3815789473684211,0.5096059113300493,0.45369458128078816,123.5,74.18376529216766,0.5464601769911505,0.28200647248657024,1.0714933995631408,0.6875441137547522,1,0.8239795918367347,0.8239795918367347,0.07142857142857142,0.07407407407407407
295,29,group_029_digit_5_index_0295.png,5,५,104,0.1326530612244898,12,20,0.6,0.43333333333333335,0.47046703296703296,0.5109890109890111,84.0,69.11269760131836,0.509090909090909,0.2209904268643405,-1.5331719850176935,0.8217773168837536,1,0.8928571428571429,0.8622448979591837,0.07142857142857142,0.06084656084656084
296,29,group_029_digit_6_index_0296.png,6,६,152,0.19387755102040816,18,20,0.9,0.4222222222222222,0.47344924812030076,0.5448778195488722,108.0,100.9116872549057,0.4576271186440678,0.13327561158792553,1.3185926356990694,0.6324891889166454,0,0.8112244897959184,0.7397959183673469,0.07407407407407407,0.09259259259259259
297,29,group_029_digit_7_index_0297.png,7,७,155,0.19770408163265307,20,18,1.1111111111111112,0.4305555555555556,0.49792626728110595,0.4774193548387097,118.0,97.740114569664,0.4636542239685658,0.1552194655679477,-0.4029473233926227,0.6614311560406287,1,0.8086734693877551,0.8137755102040816,0.08994708994708994,0.0873015873015873
298,29,group_029_digit_8_index_0298.png,8,८,158,0.20153061224489796,20,17,1.1764705882352942,0.4647058823529412,0.40257685352622063,0.46496383363471966,115.0,93.11269783973694,0.42830540037243947,0.16668245342808818,1.2146286903784718,0.5766470522084047,0,0.846938775510204,0.8163265306122449,0.047619047619047616,0.09788359788359788
299,29,group_029_digit_9_index_0299.png,9,९,119,0.15178571428571427,13,20,0.65,0.4576923076923077,0.4861944777911164,0.4879951980792317,98.5,79.01219236850739,0.5518207282913166,0.19827039402320965,-1.3124066071985743,0.8432618465874082,1,0.8341836734693877,0.8392857142857143,0.07407407407407407,0.07936507936507936
300,30,group_030_digit_0_index_0300.png,0,०,179,0.22831632653061223,16,20,0.8,0.559375,0.4866320830007981,0.47067039106145253,231.0,57.455843448638916,0.9767441860465116,0.8793331278672551,1.5163901570973826,0.592921970278866,1,0.9770408163265306,0.9464285714285714,0.082010582010582,0.06349206349206349
301,30,group_030_digit_1_index_0301.png,1,१,95,0.1211734693877551,11,20,0.55,0.4318181818181818,0.4736842105263158,0.4281954887218045,76.5,50.38477599620819,0.7149532710280374,0.37868023242020543,1.1314035819391193,0.9187132211177981,1,0.8392857142857143,0.8290816326530612,0.06084656084656084,0.03439153439153439
302,30,group_030_digit_2_index_0302.png,2,२,118,0.15051020408163265,17,20,0.85,0.34705882352941175,0.38952784503631965,0.5254237288135594,87.5,69.35533821582794,0.4742547425474255,0.22859047452095865,1.1452633959819831,0.8431831395861096,0,0.7806122448979592,0.8826530612244898,0.06084656084656084,0.05555555555555555
303,30,group_030_digit_3_index_0303.png,3,३,109,0.13903061224489796,11,20,0.55,0.4954545454545455,0.4757536041939711,0.5111402359108781,78.0,68.28427052497864,0.4984025559105431,0.21021471738489542,1.4515282365561286,0.9236979994582971,0,0.8954081632653061,0.8852040816326531,0.05555555555555555,0.05555555555555555
304,30,group_030_digit_4_index_0304.png,4,४,141,0.1798469387755102,20,20,1.0,0.3525,0.4936676798378926,0.4262917933130699,109.5,75.49747371673584,0.48775055679287305,0.2414121612091589,1.2065279161862061,0.5327354236108736,0,0.7576530612244898,0.8392857142857143,0.06613756613756613,0.06613756613756613
305,30,group_030_digit_5_index_0305.png,5,५,102,0.13010204081632654,15,20,0.75,0.34,0.5045518207282913,0.4562324929971989,72.0,67.94112503528595,0.5034965034965035,0.19600939686724242,1.085529008793479,0.9246183403421453,0,0.8214285714285714,0.846938775510204,0.06084656084656084,0.05291005291005291
306,30,group_030_digit_6_index_0306.png,6,६,76,0.09693877551020408,9,20,0.45,0.4222222222222222,0.44360902255639095,0.4666353383458647,48.5,62.52691113948822,0.48258706467661694,0.15588978315191562,1.4693443489219398,0.9254124880033928,0,0.903061224489796,0.9132653061224489,0.05291005291005291,0.05291005291005291
307,30,group_030_digit_7_index_0307.png,7,७,94,0.11989795918367346,20,10,2.0,0.47,0.5630699088145896,0.5022796352583587,72.5,56.870057225227356,0.562015503875969,0.28169590912616604,-0.10918875384433908,0.893137204407506,1,0.8928571428571429,0.8979591836734694,0.04497354497354497,0.06349206349206349
308,30,group_030_digit_8_index_0308.png,8,८,101,0.1288265306122449,20,14,1.4285714285714286,0.3607142857142857,0.44519094766619516,0.48762376237623767,66.0,76.28427076339722,0.37606837606837606,0.14252262138633004,0.7675890818463853,0.8173116205410713,0,0.8494897959183674,0.9056122448979592,0.04497354497354497,0.07671957671957672
309,30,group_030_digit_9_index_0309.png,9,९,68,0.08673469387755102,20,15,1.3333333333333333,0.22666666666666666,0.33560924369747897,0.4721638655462185,42.0,50.28427064418793,0.49122807017543857,0.20873479224039532,1.1836106404395812,0.6303096355449871,0,0.8367346938775511,0.8979591836734694,0.04497354497354497,0.05291005291005291
310,31,group_031_digit_0_index_0310.png,0,०,143,0.18239795918367346,13,20,0.65,0.55,0.4647852147852148,0.4752747252747253,189.5,54.38477599620819,0.9643765903307888,0.8051269985136579,-1.5086321577321773,0.7681052936365355,1,0.8903061224489796,0.9209183673469388,0.0873015873015873,0.05291005291005291
311,31,group_031_digit_1_index_0311.png,1,१,96,0.12244897959183673,10,20,0.5,0.48,0.5052083333333334,0.40476190476190477,82.5,50.72792184352875,0.7142857142857143,0.4028743988131026,1.51507908269853,0.9125123319188978,1,0.8877551020408163,0.8826530612244898,0.06613756613756613,0.03439153439153439
312,31,group_031_digit_2_index_0312.png,2,२,108,0.1377551020408163,15,20,0.75,0.36,0.48743386243386244,0.5095899470899471,75.5,75.01219236850739,0.4265536723163842,0.16861379308336408,-1.0599481988189263,0.9191946498384055,0,0.7959183673469388,0.7806122448979592,0.06613756613756613,0.06084656084656084
313,31,group_031_digit_3_index_0313.png,3,३,134,0.17091836734693877,15,20,0.75,0.44666666666666666,0.5151918976545843,0.5365138592750534,93.0,92.42640626430511,0.4246575342465753,0.1368045930159458,-1.3355063406664163,0.8209474285650603,0,0.8418367346938775,0.8571428571428572,0.06349206349206349,0.0873015873015873
314,31,group_031_digit_4_index_0314.png,4,४,106,0.13520408163265307,13,20,0.65,0.4076923076923077,0.4555256064690027,0.5431266846361186,87.5,75.0121921300888,0.44080604534005036,0.19541333759709476,-1.2454883038467324,0.7345481509953969,1,0.8928571428571429,0.7857142857142857,0.082010582010582,0.06878306878306878
315,31,group_031_digit_5_index_0315.png,5,५,137,0.1747448979591837,18,20,0.9,0.38055555555555554,0.4595933263816475,0.5190302398331595,125.0,86.08326005935669,0.4892367906066536,0.21197393669313555,-1.0014837151114901,0.6871531601398138,1,0.7576530612244898,0.8545918367346939,0.08465608465608465,0.09259259259259259
316,31,group_031_digit_6_index_0316.png,6,६,105,0.13392857142857142,14,20,0.7,0.375,0.4465986394557823,0.5122448979591837,66.5,87.01219260692596,0.382183908045977,0.11037514428277057,1.1803611099223523,0.850371891234405,0,0.8647959183673469,0.8137755102040816,0.06878306878306878,0.07407407407407407
317,31,group_031_digit_7_index_0317.png,7,७,163,0.20790816326530612,20,19,1.0526315789473684,0.42894736842105263,0.4631901840490798,0.5043821209465381,149.5,91.35533845424652,0.5506445672191529,0.22510399094737193,0.11807228776607863,0.6095484101359087,1,0.798469387755102,0.8545918367346939,0.10317460317460317,0.07407407407407407
318,31,group_031_digit_8_index_0318.png,8,८,106,0.13520408163265307,20,16,1.25,0.33125,0.4720350404312668,0.45350404312668463,68.5,79.21320295333862,0.3254156769596199,0.13718457659075065,1.0647352510560764,0.7139890676801807,0,0.8367346938775511,0.903061224489796,0.04497354497354497,0.07671957671957672
319,31,group_031_digit_9_index_0319.png,9,९,95,0.1211734693877551,13,20,0.65,0.36538461538461536,0.47293233082706765,0.45789473684210524,78.5,65.35533833503723,0.5032051282051282,0.2309496913709991,-1.3850318857004857,0.9011188740565275,1,0.8954081632653061,0.8545918367346939,0.06349206349206349,0.06878306878306878
320,32,group_032_digit_0_index_0320.png,0,०,125,0.15943877551020408,13,20,0.65,0.4807692307692308,0.44971428571428573,0.4762857142857143,184.0,53.79898953437805,0.9633507853403142,0.7988761387052705,-1.4028196569124571,0.7596750287477466,1,0.8443877551020408,0.875,0.08994708994708994,0.0582010582010582
321,32,group_032_digit_1_index_0321.png,1,१,69,0.08801020408163265,8,20,0.4,0.43125,0.5082815734989647,0.4052795031055901,65.5,47.899494767189026,0.7081081081081081,0.3587478432416689,1.4357197269391941,0.913954180102633,1,0.9362244897959183,0.9005102040816326,0.06878306878306878,0.031746031746031744
322,32,group_032_digit_2_index_0322.png,2,२,111,0.14158163265306123,14,20,0.7,0.3964285714285714,0.48294723294723296,0.4604247104247104,75.5,80.18376553058624,0.45345345345345345,0.14756518982451516,1.452367353268618,0.8243047381295397,0,0.8903061224489796,0.8239795918367347,0.06613756613756613,0.06613756613756613
323,32,group_032_digit_3_index_0323.png,3,३,106,0.13520408163265307,14,20,0.7,0.37857142857142856,0.5212264150943396,0.48921832884097033,63.5,95.01219260692596,0.35774647887323946,0.0883944317722463,-1.2321136139812587,0.8075079796560362,0,0.8214285714285714,0.846938775510204,0.07407407407407407,0.07936507936507936
324,32,group_032_digit_4_index_0324.png,4,४,184,0.23469387755102042,19,20,0.95,0.4842105263157895,0.45943322981366463,0.4388586956521739,195.0,78.28427076339722,0.7262569832402235,0.39984848481098023,-1.5154941426532784,0.713280311660065,1,0.8826530612244898,0.8214285714285714,0.082010582010582,0.0873015873015873
325,32,group_032_digit_5_index_0325.png,5,५,128,0.16326530612244897,17,20,0.85,0.3764705882352941,0.4447544642857143,0.5200892857142857,103.5,86.66904664039612,0.43670886075949367,0.1731498721109396,1.4185996158418217,0.6738761519690746,1,0.8367346938775511,0.8316326530612245,0.082010582010582,0.08465608465608465
326,32,group_032_digit_6_index_0326.png,6,६,157,0.2002551020408163,20,18,1.1111111111111112,0.4361111111111111,0.445859872611465,0.5207006369426751,114.0,108.08326017856598,0.4662576687116564,0.12263031481478778,0.6502629931520785,0.590911042134239,1,0.8341836734693877,0.7933673469387755,0.082010582010582,0.10846560846560846
327,32,group_032_digit_7_index_0327.png,7,७,183,0.23341836734693877,18,20,0.9,0.5083333333333333,0.48633879781420764,0.4843871975019516,158.0,95.94112503528595,0.5592920353982301,0.21570357216820604,-0.786014372761085,0.4852619506225127,1,0.7729591836734694,0.8035714285714286,0.1111111111111111,0.06613756613756613
328,32,group_032_digit_8_index_0328.png,8,८,90,0.11479591836734694,20,17,1.1764705882352942,0.2647058823529412,0.5059523809523809,0.4099206349206349,51.5,79.55634891986847,0.25495049504950495,0.10225096265105323,1.3042322532440267,0.6773965482530133,0,0.8979591836734694,0.8979591836734694,0.047619047619047616,0.07142857142857142
329,32,group_032_digit_9_index_0329.png,9,९,30,0.03826530612244898,20,16,1.25,0.09375,0.25,0.5785714285714285,16.5,30.38477599620819,0.5238095238095238,0.22458550878140557,-0.7183037994212381,0.8343465689980398,1,0.923469387755102,0.9336734693877551,0.0291005291005291,0.037037037037037035
330,33,group_033_digit_0_index_0330.png,0,०,98,0.125,15,20,0.75,0.32666666666666666,0.4846938775510204,0.4704810495626822,195.5,56.041630148887634,0.9399038461538461,0.7822311501056007,-1.5365320083046965,0.6583931543773989,1,0.8724489795918368,0.9438775510204082,0.09523809523809523,0.06613756613756613
331,33,group_033_digit_1_index_0331.png,1,१,82,0.10459183673469388,11,20,0.55,0.37272727272727274,0.4847560975609756,0.4307491289198606,87.5,50.38477599620819,0.7446808510638298,0.4331309847943526,1.1733722621371976,0.8854572479804129,1,0.846938775510204,0.8724489795918368,0.07407407407407407,0.042328042328042326
332,33,group_033_digit_2_index_0332.png,2,२,95,0.1211734693877551,12,20,0.6,0.3958333333333333,0.4774436090225564,0.48872180451127817,59.5,83.49747359752655,0.3242506811989101,0.10724576698296887,-1.568995873658816,0.8210176728843112,0,0.8545918367346939,0.8035714285714286,0.07142857142857142,0.07142857142857142
333,33,group_033_digit_3_index_0333.png,3,३,56,0.07142857142857142,9,20,0.45,0.3111111111111111,0.48278061224489793,0.461734693877551,26.0,69.59797883033752,0.22608695652173913,0.0674512429173046,-1.566188873700061,0.927058052341656,0,0.903061224489796,0.8928571428571429,0.0582010582010582,0.06084656084656084
334,33,group_033_digit_4_index_0334.png,4,४,76,0.09693877551020408,11,20,0.55,0.34545454545454546,0.4229323308270677,0.5028195488721805,66.0,74.42640578746796,0.41379310344827586,0.14972685646506606,1.5532381779608149,0.8891575374981706,1,0.8622448979591837,0.9081632653061225,0.082010582010582,0.07407407407407407
335,33,group_033_digit_5_index_0335.png,5,५,64,0.08163265306122448,9,20,0.45,0.35555555555555557,0.45814732142857145,0.48716517857142855,25.5,86.18376541137695,0.19921875,0.043141884822613094,-1.4886018952707027,0.8984343056063674,0,0.8775510204081632,0.9081632653061225,0.08994708994708994,0.05026455026455026
336,33,group_033_digit_6_index_0336.png,6,६,77,0.09821428571428571,13,20,0.65,0.29615384615384616,0.4670686456400742,0.4916512059369202,41.0,85.74011397361755,0.26537216828478966,0.07008508554692358,1.3944374542078073,0.6723465482999055,0,0.8801020408163265,0.8698979591836735,0.07142857142857142,0.07671957671957672
337,33,group_033_digit_7_index_0337.png,7,७,116,0.14795918367346939,16,20,0.8,0.3625,0.500307881773399,0.5076970443349753,112.5,87.69848418235779,0.487012987012987,0.18381384203308868,-1.001031365349793,0.6715332463863659,1,0.8214285714285714,0.8163265306122449,0.12698412698412698,0.06084656084656084
338,33,group_033_digit_8_index_0338.png,8,८,76,0.09693877551020408,20,17,1.1764705882352942,0.2235294117647059,0.4238721804511278,0.3825187969924812,38.0,83.11269760131836,0.19240506329113924,0.06912874994987316,-1.0345436461434254,0.6339333005223701,0,0.8775510204081632,0.8622448979591837,0.04497354497354497,0.0873015873015873
339,33,group_033_digit_9_index_0339.png,9,९,91,0.11607142857142858,12,20,0.6,0.37916666666666665,0.5102040816326531,0.4705651491365777,79.5,71.35533809661865,0.48036253776435045,0.19621131850254184,-1.3784092400505046,0.8867420508586384,1,0.8443877551020408,0.8341836734693877,0.07142857142857142,0.07671957671957672
340,34,group_034_digit_0_index_0340.png,0,०,135,0.17219387755102042,20,17,1.1764705882352942,0.39705882352941174,0.48703703703703705,0.4772486772486772,212.5,57.69848430156708,0.9507829977628636,0.802121189205056,-0.543096696870269,0.6609368911226573,1,0.8341836734693877,0.8239795918367347,0.07142857142857142,0.09259259259259259
341,34,group_034_digit_1_index_0341.png,1,१,161,0.20535714285714285,18,20,0.9,0.44722222222222224,0.5097604259094942,0.43899733806566105,195.0,64.62741661071777,0.8297872340425532,0.5866929687935977,0.7764673907146075,0.6049018047907417,1,0.9005102040816326,0.7525510204081632,0.07671957671957672,0.07407407407407407
342,34,group_034_digit_2_index_0342.png,2,२,125,0.15943877551020408,20,17,1.1764705882352942,0.36764705882352944,0.49885714285714283,0.5328571428571428,105.5,77.0121922492981,0.5158924205378973,0.22353387720521553,-0.572158573379365,0.8277602223458826,1,0.7882653061224489,0.7321428571428572,0.06613756613756613,0.0873015873015873
343,34,group_034_digit_3_index_0343.png,3,३,102,0.13010204081632654,12,20,0.6,0.425,0.5094537815126051,0.4439775910364146,68.5,77.01219272613525,0.4308176100628931,0.14513810804683855,-1.5566551997325095,0.8134313724251606,0,0.8724489795918368,0.8316326530612245,0.06349206349206349,0.06613756613756613
344,34,group_034_digit_4_index_0344.png,4,४,151,0.19260204081632654,20,18,1.1111111111111112,0.41944444444444445,0.4919583727530747,0.4947965941343425,134.5,75.69848430156708,0.6127562642369021,0.29495637067351776,-0.696798608987495,0.6388982797639448,1,0.8392857142857143,0.7729591836734694,0.06878306878306878,0.082010582010582
345,34,group_034_digit_5_index_0345.png,5,५,111,0.14158163265306123,14,20,0.7,0.3964285714285714,0.45334620334620335,0.5086872586872587,84.0,81.11269772052765,0.4421052631578947,0.1604395585960024,1.2599677146550403,0.7979279131814099,1,0.8494897959183674,0.8852040816326531,0.07936507936507936,0.06878306878306878
346,34,group_034_digit_6_index_0346.png,6,६,139,0.17729591836734693,19,20,0.95,0.36578947368421055,0.4170092497430627,0.49640287769784175,107.5,85.01219236850739,0.5512820512820513,0.1869200530890726,0.9273376226050017,0.8889981004287301,2,0.7525510204081632,0.7372448979591837,0.07407407407407407,0.0873015873015873
347,34,group_034_digit_7_index_0347.png,7,७,166,0.21173469387755103,20,17,1.1764705882352942,0.48823529411764705,0.4954819277108434,0.4629948364888124,135.5,91.01219236850739,0.5430861723446894,0.20556539497655585,-0.42956093587946176,0.6974766901075088,1,0.7857142857142857,0.7806122448979592,0.0873015873015873,0.07936507936507936
348,34,group_034_digit_8_index_0348.png,8,८,126,0.16071428571428573,20,17,1.1764705882352942,0.37058823529411766,0.4747732426303855,0.45804988662131524,83.0,92.28427076339722,0.3408624229979466,0.12247080907259725,1.1876506941665266,0.6349699040002103,0,0.8724489795918368,0.8367346938775511,0.05026455026455026,0.09259259259259259
349,34,group_034_digit_9_index_0349.png,9,९,142,0.18112244897959184,15,20,0.75,0.47333333333333333,0.4647887323943662,0.4039235412474849,114.5,77.01219248771667,0.5725,0.242603116412537,1.4307852679394994,0.7242187322155033,1,0.846938775510204,0.7653061224489796,0.05555555555555555,0.09259259259259259
350,35,group_035_digit_0_index_0350.png,0,०,121,0.15433673469387754,16,20,0.8,0.378125,0.48406139315230223,0.47284533648170013,218.0,57.455843806266785,0.960352422907489,0.8298468376134003,-1.2920917732104467,0.669350901681586,1,0.8392857142857143,0.8801020408163265,0.08994708994708994,0.07407407407407407
351,35,group_035_digit_1_index_0351.png,1,१,166,0.21173469387755103,20,20,1.0,0.415,0.43373493975903615,0.4926850258175559,111.5,90.18376505374908,0.4704641350210971,0.172277279989631,-0.9990113511948974,0.5238952218794098,0,0.7295918367346939,0.7959183673469388,0.10582010582010581,0.07936507936507936
352,35,group_035_digit_2_index_0352.png,2,२,89,0.11352040816326531,13,20,0.65,0.3423076923076923,0.48836276083467095,0.4779293739967897,68.5,78.18376541137695,0.4101796407185629,0.14082095011594184,-1.5028768415965363,0.7169256807929256,1,0.8647959183673469,0.8494897959183674,0.07671957671957672,0.07407407407407407
353,35,group_035_digit_3_index_0353.png,3,३,103,0.13137755102040816,16,20,0.8,0.321875,0.44833564493758665,0.5069348127600555,74.5,98.32590043544769,0.3688118811881188,0.09683453520395076,1.334173158303583,0.8297189890092865,1,0.8596938775510204,0.8801020408163265,0.09259259259259259,0.09523809523809523
354,35,group_035_digit_4_index_0354.png,4,४,83,0.10586734693877552,15,20,0.75,0.27666666666666667,0.4518072289156626,0.5210843373493976,66.0,86.08326005935669,0.3308270676691729,0.11192223857397558,-1.1499841584079944,0.8052176435502004,1,0.8698979591836735,0.8239795918367347,0.09523809523809523,0.082010582010582
355,35,group_035_digit_5_index_0355.png,5,५,124,0.15816326530612246,19,20,0.95,0.3263157894736842,0.4533410138248848,0.5241935483870968,100.0,97.74011445045471,0.3597122302158273,0.13154192029370873,-0.9812574831413658,0.7456448652286922,1,0.7806122448979592,0.7959183673469388,0.08994708994708994,0.10052910052910052
